Id,pais,provincia_departamento,ciudad,property_type,operation_type,rooms,bedrooms,bathrooms,surface_total,currency,price
20462,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,144.0,USD,261492.0
20463,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,Venta,2.0,1.0,1.0,46.0,USD,79000.0
20464,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,37.0,USD,65000.0
20465,Argentina,Buenos Aires Costa Atlántica,Pinamar,Departamento,Venta,3.0,2.0,2.0,131.0,USD,220000.0
20466,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,1.0,1.0,1.0,27.0,USD,50000.0
20467,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Departamento,Venta,3.0,2.0,1.0,61.0,USD,73000.0
20468,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,3.0,178.0,USD,206441.0
20469,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,29.0,USD,63500.0
20470,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,56.0,USD,37985.0
20471,Argentina,Mendoza,Mendoza,Departamento,Venta,2.0,1.0,2.0,70.0,USD,130000.0
20472,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,87.0,USD,107349.0
20473,Argentina,Capital Federal,Villa Urquiza,Departamento,Venta,2.0,1.0,1.0,52.0,USD,169000.0
20474,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,4.0,3.0,2.0,104.0,USD,260000.0
20475,Argentina,Capital Federal,Flores,Departamento,Venta,2.0,1.0,1.0,32.0,USD,68000.0
20476,Argentina,Capital Federal,Almagro,Departamento,Venta,1.0,1.0,1.0,50.0,USD,110000.0
20477,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,60.0,USD,67437.0
20478,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,76.0,USD,82576.0
20479,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,3.0,130.0,USD,86705.0
20480,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,1.0,1.0,1.0,30.0,USD,54900.0
20481,Colombia,Atlántico,Barranquilla,Apartamento,Venta,1.0,1.0,1.0,38.0,USD,40738.0
20482,Argentina,Santa Fe,Rosario,Departamento,Venta,4.0,3.0,2.0,101.0,USD,170000.0
20483,Argentina,Capital Federal,Parque Centenario,Departamento,Venta,3.0,2.0,1.0,50.0,USD,139500.0
20484,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,3.0,2.0,1.0,54.0,USD,112000.0
20485,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,4.0,4.0,3.0,191.0,USD,289017.0
20486,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,2.0,80.0,USD,89458.0
20487,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,4.0,3.0,2.0,78.0,USD,110000.0
20488,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Departamento,Venta,2.0,1.0,1.0,42.0,USD,80000.0
20489,Argentina,Córdoba,Córdoba,Departamento,Venta,3.0,1.0,1.0,41.0,USD,73000.0
20490,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Departamento,Venta,1.0,1.0,1.0,31.0,USD,75000.0
20491,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,1.0,1.0,2.0,65.0,USD,148637.0
20492,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,92.0,USD,88081.0
20493,Argentina,Capital Federal,Puerto Madero,Departamento,Venta,3.0,2.0,2.0,192.0,USD,1250000.0
20494,Argentina,Capital Federal,Congreso,Departamento,Venta,4.0,3.0,2.0,154.0,USD,265000.0
20495,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,2.0,76.0,USD,72117.0
20496,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,45.0,USD,82900.0
20497,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,35.0,USD,64000.0
20498,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,35.0,USD,64000.0
20499,Argentina,Capital Federal,Recoleta,Departamento,Venta,5.0,3.0,2.0,219.0,USD,840000.0
20500,Argentina,Capital Federal,Barrio Norte,Departamento,Venta,7.0,4.0,3.0,323.0,USD,1100000.0
20501,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,45.0,USD,72000.0
20502,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,33.0,USD,65900.0
20503,Argentina,Santa Fe,Santa Fe,Departamento,Venta,3.0,1.0,1.0,55.0,USD,90000.0
20504,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,4.0,4.0,5.0,230.0,USD,578035.0
20505,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,30.0,USD,60000.0
20506,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,3.0,2.0,2.0,85.0,USD,300000.0
20507,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,197.0,USD,674905.0
20508,Argentina,Capital Federal,Villa Luro,Departamento,Venta,2.0,1.0,1.0,33.0,USD,105000.0
20509,Argentina,Capital Federal,Puerto Madero,Departamento,Venta,2.0,1.0,1.0,80.0,USD,440000.0
20510,Argentina,Capital Federal,San Telmo,Departamento,Venta,2.0,1.0,1.0,40.0,USD,70000.0
20511,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,Venta,3.0,2.0,3.0,87.0,USD,395000.0
20512,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,4.0,3.0,1.0,95.0,USD,172000.0
20513,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,126.0,USD,261492.0
20514,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,97.0,USD,115607.0
20515,Colombia,Atlántico,Barranquilla,Apartamento,Venta,2.0,2.0,3.0,120.0,USD,173410.0
20516,Colombia,Antioquia,Envigado,Apartamento,Venta,3.0,3.0,2.0,89.0,USD,134600.0
20517,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,2.0,78.0,USD,49546.0
20518,Argentina,Capital Federal,Colegiales,Departamento,Venta,2.0,1.0,1.0,36.0,USD,98000.0
20519,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,45.0,USD,50000.0
20520,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Departamento,Venta,4.0,3.0,2.0,120.0,USD,350000.0
20521,Colombia,Antioquia,Envigado,Apartamento,Venta,2.0,2.0,2.0,63.0,USD,81200.0
20522,Argentina,Buenos Aires Costa Atlántica,Monte Hermoso,Departamento,Venta,5.0,3.0,3.0,134.0,USD,111111.0
20523,Argentina,Capital Federal,San Nicolás,Departamento,Venta,5.0,4.0,2.0,186.0,USD,365000.0
20524,Argentina,Capital Federal,Parque Centenario,Departamento,Venta,2.0,1.0,1.0,36.0,USD,95000.0
20525,Argentina,Capital Federal,Villa Pueyrredón,Departamento,Venta,2.0,1.0,1.0,46.0,USD,75000.0
20526,Colombia,Atlántico,Barranquilla,Apartamento,Venta,1.0,1.0,2.0,70.0,USD,96339.0
20527,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,2.0,92.0,USD,63309.0
20528,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,83.0,USD,77071.0
20529,Argentina,Buenos Aires Interior,Lobos,Departamento,Venta,2.0,1.0,1.0,100.0,USD,13000.0
20530,Argentina,Capital Federal,Almagro,Departamento,Venta,2.0,1.0,1.0,32.0,USD,79800.0
20531,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Departamento,Venta,2.0,1.0,1.0,75.0,USD,60000.0
20532,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,41.0,USD,54000.0
20533,Argentina,Neuquén,San Martín de los Andes,Departamento,Venta,3.0,2.0,2.0,80.0,USD,197000.0
20534,Argentina,Capital Federal,Caballito,Departamento,Venta,3.0,2.0,1.0,53.0,USD,132000.0
20535,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Departamento,Venta,3.0,2.0,1.0,51.0,USD,96200.0
20536,Argentina,Capital Federal,San Telmo,Departamento,Venta,1.0,1.0,1.0,39.0,USD,102000.0
20537,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Departamento,Venta,3.0,2.0,2.0,80.0,USD,135000.0
20538,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,75.0,USD,90834.0
20539,Argentina,Santa Fe,Rosario,Departamento,Venta,3.0,2.0,1.0,75.0,USD,150000.0
20540,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,72.0,USD,54776.0
20541,Argentina,Capital Federal,Belgrano,Departamento,Venta,2.0,1.0,1.0,47.0,USD,199000.0
20542,Argentina,Capital Federal,Nuñez,Departamento,Venta,3.0,2.0,2.0,86.0,USD,340000.0
20543,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Departamento,Venta,2.0,1.0,1.0,40.0,USD,55000.0
20544,Colombia,Antioquia,Bello,Apartamento,Venta,3.0,3.0,2.0,71.0,USD,82026.0
20545,Argentina,Capital Federal,Caballito,Departamento,Venta,4.0,3.0,2.0,73.0,USD,195000.0
20546,Colombia,Valle del Cauca,Jamundí,Apartamento,Venta,2.0,2.0,2.0,60.0,USD,42664.0
20547,Argentina,Capital Federal,Palermo,Departamento,Venta,6.0,3.0,2.0,298.0,USD,1680000.0
20548,Argentina,Capital Federal,Paternal,Departamento,Venta,2.0,1.0,1.0,42.0,USD,100000.0
20549,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,70.0,USD,63859.0
20550,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,37.0,USD,65000.0
20551,Argentina,Capital Federal,Caballito,Departamento,Venta,4.0,3.0,1.0,84.0,USD,225000.0
20552,Argentina,Capital Federal,Parque Centenario,Departamento,Venta,2.0,1.0,1.0,33.0,USD,88000.0
20553,Colombia,Valle del Cauca,Cali,Apartamento,Venta,2.0,2.0,2.0,87.0,USD,68814.0
20554,Argentina,Capital Federal,Puerto Madero,Departamento,Venta,3.0,2.0,3.0,130.0,USD,850000.0
20555,Colombia,Antioquia,Envigado,Apartamento,Venta,2.0,2.0,2.0,113.0,USD,192953.0
20556,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,3.0,2.0,1.0,50.0,USD,71900.0
20557,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Departamento,Venta,2.0,1.0,1.0,54.0,USD,130000.0
20558,Argentina,Capital Federal,Balvanera,Departamento,Venta,2.0,1.0,1.0,44.0,USD,95000.0
20559,Argentina,Capital Federal,Palermo,Departamento,Venta,3.0,2.0,1.0,75.0,USD,320000.0
20560,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,3.0,2.0,2.0,90.0,USD,245000.0
20561,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,1.0,1.0,2.0,106.0,USD,193504.0
20562,Argentina,Capital Federal,Palermo,Departamento,Venta,2.0,1.0,1.0,40.0,USD,107000.0
20563,Colombia,Valle del Cauca,Cali,Apartamento,Venta,2.0,2.0,3.0,104.0,USD,121112.0
20564,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,48.0,USD,42000.0
20565,Colombia,Cundinamarca,Girardot,Apartamento,Venta,2.0,2.0,1.0,53.0,USD,39613.0
20566,Argentina,Capital Federal,Versalles,Departamento,Venta,2.0,1.0,1.0,36.0,USD,83000.0
20567,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,79.0,USD,74319.0
20568,Argentina,Capital Federal,Palermo,Departamento,Venta,3.0,2.0,1.0,81.0,USD,218000.0
20569,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Departamento,Venta,3.0,2.0,1.0,53.0,USD,42000.0
20570,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,1.0,1.0,1.0,57.0,USD,104597.0
20571,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,3.0,2.0,1.0,70.0,USD,129900.0
20572,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,1.0,1.0,1.0,27.0,USD,44900.0
20573,Colombia,Magdalena,Santa Marta,Apartamento,Venta,3.0,3.0,2.0,67.0,USD,46243.0
20574,Argentina,Capital Federal,Recoleta,Departamento,Venta,4.0,3.0,2.0,136.0,USD,440000.0
20575,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,106.0,USD,181668.0
20576,Argentina,Neuquén,Neuquén,Departamento,Venta,3.0,1.0,1.0,27.0,USD,48000.0
20577,Colombia,Antioquia,Bello,Apartamento,Venta,3.0,3.0,2.0,65.0,USD,70190.0
20578,Argentina,Capital Federal,Boedo,Departamento,Venta,2.0,1.0,1.0,36.0,USD,95000.0
20579,Colombia,Cundinamarca,Chía,Apartamento,Venta,3.0,3.0,2.0,61.0,USD,50096.0
20580,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,85.0,USD,90834.0
20581,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Departamento,Venta,2.0,1.0,1.0,30.0,USD,75000.0
20582,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,60.0,USD,33856.0
20583,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,1.0,57.0,USD,57803.0
20584,Argentina,Capital Federal,Las Cañitas,Departamento,Venta,2.0,1.0,1.0,34.0,USD,105000.0
20585,Argentina,Santa Fe,Rosario,Departamento,Venta,1.0,1.0,1.0,23.0,USD,51430.0
20586,Argentina,Capital Federal,Recoleta,Departamento,Venta,2.0,1.0,1.0,40.0,USD,125000.0
20587,Argentina,Capital Federal,San Telmo,Departamento,Venta,2.0,1.0,1.0,49.0,USD,123400.0
20588,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,208.0,USD,379851.0
20589,Argentina,Capital Federal,Floresta,Departamento,Venta,3.0,2.0,1.0,60.0,USD,119500.0
20590,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,276.0,USD,330306.0
20591,Argentina,Capital Federal,Barrio Norte,Departamento,Venta,4.0,2.0,3.0,110.0,USD,310000.0
20592,Argentina,Santa Fe,Rosario,Departamento,Venta,4.0,3.0,1.0,96.0,USD,135000.0
20593,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,1.0,1.0,1.0,32.0,USD,71900.0
20594,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Departamento,Venta,1.0,1.0,1.0,37.0,USD,120000.0
20595,Colombia,Antioquia,Bello,Apartamento,Venta,2.0,2.0,1.0,54.0,USD,35783.0
20596,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,34.0,USD,49500.0
20597,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,69.0,USD,90834.0
20598,Colombia,Valle del Cauca,Yumbo,Apartamento,Venta,2.0,2.0,1.0,50.0,USD,35783.0
20599,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,3.0,180.0,USD,385356.0
20600,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,3.0,112.0,USD,115607.0
20601,Argentina,Capital Federal,Belgrano,Departamento,Venta,3.0,2.0,2.0,112.0,USD,470000.0
20602,Argentina,Capital Federal,Palermo,Departamento,Venta,3.0,2.0,2.0,66.0,USD,184900.0
20603,Argentina,Capital Federal,Recoleta,Departamento,Venta,2.0,1.0,1.0,38.0,USD,110000.0
20604,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,34.0,USD,49500.0
20605,Argentina,Capital Federal,Almagro,Departamento,Venta,3.0,2.0,1.0,50.0,USD,138000.0
20606,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,3.0,2.0,1.0,54.0,USD,112000.0
20607,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,2.0,93.0,USD,178915.0
20608,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,1.0,1.0,2.0,71.0,USD,132122.0
20609,Argentina,Capital Federal,Caballito,Departamento,Venta,2.0,1.0,1.0,42.0,USD,94500.0
20610,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,37.0,USD,89500.0
20611,Argentina,Capital Federal,Palermo,Departamento,Venta,3.0,2.0,3.0,153.0,USD,388000.0
20612,Argentina,Capital Federal,Caballito,Departamento,Venta,2.0,1.0,1.0,45.0,USD,103648.0
20613,Colombia,Cundinamarca,Chía,Apartamento,Venta,3.0,3.0,2.0,81.0,USD,90484.0
20614,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,34.0,USD,49500.0
20615,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,3.0,2.0,1.0,50.0,USD,95000.0
20616,Argentina,Santa Fe,Rosario,Departamento,Venta,3.0,2.0,1.0,70.0,USD,185000.0
20617,Colombia,Antioquia,Envigado,Apartamento,Venta,3.0,3.0,2.0,127.0,USD,81200.0
20618,Colombia,Antioquia,Medellín,Apartamento,Venta,1.0,1.0,2.0,35.0,USD,59180.0
20619,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,2.0,86.0,USD,78448.0
20620,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,1.0,1.0,1.0,42.0,USD,107322.0
20621,Argentina,Santa Fe,Rosario,Departamento,Venta,4.0,2.0,1.0,63.0,USD,135000.0
20622,Argentina,Capital Federal,Palermo,Departamento,Venta,4.0,3.0,3.0,116.0,USD,625000.0
20623,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,116.0,USD,121112.0
20624,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,38.0,USD,77000.0
20625,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Departamento,Venta,2.0,1.0,1.0,38.0,USD,48500.0
20626,Argentina,Capital Federal,Palermo,Departamento,Venta,4.0,3.0,2.0,80.0,USD,230000.0
20627,Argentina,Capital Federal,Centro / Microcentro,Departamento,Venta,2.0,1.0,1.0,28.0,USD,74000.0
20628,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,1.0,1.0,2.0,64.0,USD,122213.0
20629,Colombia,Tolima,Ibagué,Apartamento,Venta,3.0,3.0,5.0,212.0,USD,239472.0
20630,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,38.0,USD,69000.0
20631,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,41.0,USD,100000.0
20632,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,3.0,2.0,2.0,70.0,USD,138000.0
20633,Argentina,Capital Federal,Puerto Madero,Departamento,Venta,1.0,1.0,1.0,34.0,USD,230000.0
20634,Colombia,Cundinamarca,Girardot,Apartamento,Venta,2.0,2.0,1.0,53.0,USD,39319.0
20635,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,1.0,1.0,1.0,50.0,USD,195000.0
20636,Argentina,Capital Federal,Centro / Microcentro,Departamento,Venta,1.0,1.0,1.0,33.0,USD,73000.0
20637,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,3.0,2.0,1.0,70.0,USD,129900.0
20638,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,56.0,USD,38536.0
20639,Argentina,Capital Federal,Villa Crespo,Departamento,Venta,2.0,1.0,1.0,33.0,USD,89900.0
20640,Argentina,Capital Federal,Caballito,Departamento,Venta,2.0,1.0,1.0,48.0,USD,145000.0
20641,Colombia,Antioquia,Bello,Apartamento,Venta,3.0,3.0,2.0,65.0,USD,52298.0
20642,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,44.0,USD,65000.0
20643,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Departamento,Venta,2.0,1.0,1.0,40.0,USD,48000.0
20644,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,39.0,USD,77000.0
20645,Colombia,Atlántico,Barranquilla,Apartamento,Venta,3.0,3.0,2.0,69.0,USD,64685.0
20646,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,3.0,125.0,USD,266997.0
20647,Argentina,Capital Federal,San Cristobal,Departamento,Venta,7.0,7.0,2.0,140.0,USD,148000.0
20648,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,209.0,USD,379851.0
20649,Colombia,Antioquia,Bello,Apartamento,Venta,3.0,3.0,2.0,62.0,USD,60556.0
20650,Argentina,Capital Federal,Belgrano,Departamento,Venta,2.0,1.0,1.0,71.0,USD,163873.0
20651,Argentina,Capital Federal,Monserrat,Departamento,Venta,3.0,2.0,1.0,60.0,USD,125000.0
20652,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,106.0,USD,151390.0
20653,Argentina,Neuquén,Rincón de los Sauces,Departamento,Venta,2.0,1.0,1.0,52.0,USD,72800.0
20654,Colombia,Antioquia,Envigado,Apartamento,Venta,3.0,3.0,2.0,93.0,USD,96339.0
20655,Colombia,Antioquia,Envigado,Apartamento,Venta,4.0,4.0,2.0,108.0,USD,118359.0
20656,Argentina,Capital Federal,Belgrano,Departamento,Venta,3.0,2.0,2.0,68.0,USD,255000.0
20657,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,2.0,1.0,1.0,50.0,USD,159000.0
20658,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,Venta,4.0,3.0,1.0,64.0,USD,159000.0
20659,Argentina,Capital Federal,Monte Castro,Departamento,Venta,2.0,1.0,1.0,56.0,USD,119900.0
20660,Argentina,Capital Federal,Barrio Norte,Departamento,Venta,3.0,2.0,1.0,70.0,USD,250000.0
20661,Argentina,Capital Federal,Nuñez,Departamento,Venta,1.0,1.0,1.0,41.0,USD,155000.0
20662,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,2.0,77.0,USD,89458.0
20663,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,56.0,USD,50922.0
20664,Colombia,Magdalena,Santa Marta,Apartamento,Venta,2.0,2.0,2.0,82.0,USD,96284.0
20665,Argentina,Capital Federal,Almagro,Departamento,Venta,3.0,2.0,1.0,50.0,USD,145000.0
20666,Argentina,Capital Federal,Once,Departamento,Venta,2.0,1.0,1.0,36.0,USD,69000.0
20667,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,2.0,65.0,USD,81200.0
20668,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,2.0,1.0,1.0,53.0,USD,140500.0
20669,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,Venta,2.0,1.0,1.0,66.0,USD,158000.0
20670,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,2.0,2.0,1.0,66.0,USD,91660.0
20671,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,144.0,USD,198183.0
20672,Argentina,Buenos Aires Interior,Exaltación de la Cruz,Departamento,Venta,2.0,1.0,1.0,70.0,USD,85000.0
20673,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,61.0,USD,65511.0
20674,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,35.0,USD,64000.0
20675,Colombia,Antioquia,Medellín,Apartamento,Venta,3.0,3.0,2.0,65.0,USD,53675.0
20676,Argentina,Capital Federal,Recoleta,Departamento,Venta,4.0,3.0,1.0,152.0,USD,460000.0
20677,Argentina,Capital Federal,Colegiales,Departamento,Venta,2.0,1.0,1.0,52.0,USD,189000.0
20678,Colombia,Atlántico,Barranquilla,Apartamento,Venta,1.0,1.0,1.0,40.0,USD,37985.0
20679,Argentina,Capital Federal,Caballito,Departamento,Venta,2.0,1.0,1.0,38.0,USD,99000.0
20680,Argentina,Capital Federal,Constitución,Departamento,Venta,4.0,3.0,1.0,135.0,USD,165000.0
20681,Colombia,Risaralda,Pereira,Apartamento,Venta,2.0,2.0,2.0,86.0,USD,82576.0
20682,Colombia,Valle del Cauca,Cali,Apartamento,Venta,3.0,3.0,2.0,88.0,USD,55051.0
20683,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,Venta,2.0,1.0,1.0,44.0,USD,88000.0
20684,Argentina,Capital Federal,Recoleta,Departamento,Venta,1.0,1.0,1.0,33.0,USD,95000.0
20685,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,Venta,2.0,1.0,1.0,55.0,USD,105000.0
20686,Colombia,Atlántico,Barranquilla,Apartamento,Venta,2.0,2.0,1.0,68.0,USD,57887.0
20687,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,2.0,1.0,81.0,USD,145000.0
20688,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,40.0,USD,48000.0
20689,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,88.0,USD,126617.0
20690,Colombia,Atlántico,Barranquilla,Apartamento,Venta,2.0,2.0,1.0,37.0,USD,35783.0
20691,Argentina,Santa Fe,Rosario,Departamento,Venta,2.0,1.0,1.0,34.0,USD,49500.0
20692,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,228.0,USD,374346.0
20693,Colombia,Atlántico,Soledad,Apartamento,Venta,3.0,3.0,2.0,65.0,USD,32480.0
20694,Argentina,Capital Federal,Congreso,Departamento,Venta,2.0,1.0,1.0,35.0,USD,79500.0
20695,Argentina,Capital Federal,Congreso,Departamento,Venta,2.0,1.0,1.0,35.0,USD,79000.0
20696,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,121.0,USD,151390.0
20697,Argentina,Capital Federal,Floresta,Departamento,Venta,3.0,2.0,1.0,57.0,USD,162000.0
20698,Colombia,Antioquia,Medellín,Apartamento,Venta,1.0,1.0,1.0,42.0,USD,52298.0
20699,Argentina,Capital Federal,Palermo,Departamento,Venta,3.0,2.0,1.0,53.0,USD,138000.0
20700,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,2.0,84.0,USD,104597.0
20701,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,4.0,154.0,USD,232590.0
20702,Argentina,Capital Federal,Recoleta,Departamento,Venta,4.0,3.0,2.0,120.0,USD,315000.0
20703,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,Departamento,Venta,2.0,1.0,1.0,36.0,USD,73000.0
20704,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,4.0,4.0,3.0,261.0,USD,255987.0
20705,Colombia,Cundinamarca,Bogotá D.C,Apartamento,Venta,3.0,3.0,3.0,332.0,USD,853289.0
