id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
7187,0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,Feb,2,2,3,3,Returning_Visitor,False,0
7188,0,0.0,0,0.0,15,212.8,0.019047619,0.042857143,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,0
7189,0,0.0,0,0.0,15,469.8681818,0.0,0.014285714,0.0,0.0,Nov,2,2,8,2,New_Visitor,False,0
7190,0,0.0,0,0.0,11,660.8,0.0,0.0,33.83646892,0.0,June,2,2,6,1,New_Visitor,False,1
7191,3,79.93333333,0,0.0,17,348.85,0.0,0.023684211,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,0
7192,6,137.0,0,0.0,49,1077.007576,0.0,0.015030864,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,0
7193,2,452.5,0,0.0,18,762.2380952000001,0.0,0.002352941,0.0,0.0,Nov,1,1,6,2,New_Visitor,False,0
7194,0,0.0,1,42.4,61,1140.796667,0.0,0.002833333,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,0
7195,6,104.5,0,0.0,11,1206.75,0.0,0.013333333000000001,0.0,0.0,Dec,4,1,4,8,New_Visitor,False,0
7196,0,0.0,0,0.0,16,865.5833332999998,0.0,0.0020833329999999997,93.77761706,0.0,Dec,1,1,1,2,New_Visitor,True,1
7197,4,271.2,0,0.0,4,144.6,0.0,0.014285714,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,0
7198,3,96.8,0,0.0,29,2041.6266670000002,0.026075268999999998,0.04732462900000001,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,0
7199,0,0.0,0,0.0,11,976.0,0.0,0.033333333,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,0
7200,4,135.66666669999998,0,0.0,28,615.8166667,0.0074074069999999995,0.016049383,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,0
7201,2,70.6,0,0.0,23,2244.416667,0.0,0.009090909,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,0
7202,7,84.66666667,2,60.0,110,5343.049577000001,0.00877193,0.029643028,0.0,0.8,May,1,1,1,2,Returning_Visitor,False,0
7203,0,0.0,0,0.0,26,1377.7696970000002,0.0,0.008,92.4822063,0.0,Mar,2,2,7,2,Returning_Visitor,False,1
7204,5,98.35,0,0.0,279,9485.374568000001,0.0031138240000000003,0.018561894,0.651781814,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
7205,0,0.0,0,0.0,22,1390.083333,0.0,0.004761905,0.0,0.0,Nov,2,2,4,8,New_Visitor,True,0
7206,0,0.0,0,0.0,9,82.5,0.0,0.033333333,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
7207,0,0.0,0,0.0,19,1195.375,0.004210526,0.036090226,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,0
7208,1,40.5,2,1415.0,56,1568.65,0.006896551999999999,0.02183908,28.16893067,0.0,Nov,2,2,1,8,Returning_Visitor,True,0
7209,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,0
7210,0,0.0,0,0.0,15,827.1666667000001,0.013333333000000001,0.046666667,0.0,0.0,Dec,1,1,8,20,Returning_Visitor,False,0
7211,0,0.0,0,0.0,20,480.85714289999993,0.0017543860000000001,0.005789474,0.0,1.0,May,1,8,1,19,Returning_Visitor,True,0
7212,0,0.0,0,0.0,31,1144.972222,0.006666666999999999,0.008333333,77.04199767,0.0,Dec,2,2,7,2,New_Visitor,False,1
7213,0,0.0,0,0.0,10,338.5,0.0,0.02,32.382,0.0,May,2,2,2,1,Returning_Visitor,False,1
7214,0,0.0,0,0.0,23,736.2333332999999,0.004545455,0.013636364,140.6621366,0.0,Dec,1,8,1,11,New_Visitor,False,1
7215,12,81.22222222,0,0.0,181,4079.530461,0.01382199,0.023773007000000002,0.0,1.0,May,3,2,2,13,Returning_Visitor,True,0
7216,2,105.0,0,0.0,19,482.5,0.0,0.008333333,0.0,0.0,May,3,2,3,2,New_Visitor,True,0
7217,1,13.0,0,0.0,10,391.85,0.018055556,0.046984127,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,True,0
7218,1,17.2,0,0.0,11,394.8,0.0,0.027272727000000004,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,0
7219,1,57.0,3,59.5,15,553.1666667000001,0.0,0.011111111000000002,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,0
7220,0,0.0,0,0.0,2,0.0,0.1,0.15,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,0
7221,0,0.0,0,0.0,15,984.0,0.015384615,0.007692308,0.0,0.0,May,2,5,3,6,Returning_Visitor,True,0
7222,3,28.125,0,0.0,50,1032.008333,0.008,0.014133333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
7223,0,0.0,0,0.0,11,357.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,True,0
7224,0,0.0,0,0.0,11,540.5,0.0,0.02,0.0,0.0,May,2,2,7,4,New_Visitor,True,0
7225,10,236.4083333,3,118.0,313,7428.181584,0.002509267,0.013416263000000001,6.976504629,1.0,May,2,2,3,2,Returning_Visitor,True,0
7226,0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,0
7227,1,0.0,2,11.0,50,1799.6666670000002,0.056410256,0.083012821,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,0
7228,11,265.4333333,2,35.7,158,2110.2550929999998,0.003614458,0.009762498,0.0,0.0,Aug,3,2,8,1,Returning_Visitor,False,0
7229,1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,0
7230,8,732.25,0,0.0,34,1345.755952,0.005128205,0.013341951999999999,12.27419487,0.8,May,3,3,3,2,Returning_Visitor,False,0
7231,0,0.0,0,0.0,15,695.4,0.014285714,0.028571429,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,0
7232,1,27.5,1,376.0,109,2925.677607,0.005504586999999999,0.0156734,0.0,0.0,Nov,1,2,3,10,Returning_Visitor,False,0
7233,0,0.0,0,0.0,31,1350.5,0.006451613,0.016129031999999998,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,False,0
7234,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
7235,5,179.5,1,43.5,12,482.75,0.0,0.007692308,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,0
7236,4,25.5,0,0.0,28,775.5,0.006451613,0.027915633,24.13073118,0.0,Mar,2,2,4,2,Returning_Visitor,False,0
7237,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,False,0
7238,0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,Jul,1,2,2,1,Returning_Visitor,False,0
7239,0,0.0,0,0.0,11,631.4,0.054545455,0.048484848,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,0
7240,4,60.08333333,0,0.0,24,1204.416667,0.007692308,0.026923077000000004,46.62801597,0.0,Dec,2,2,6,6,Returning_Visitor,False,0
7241,5,70.33333333,0,0.0,29,1049.313889,0.025595238,0.054241070999999995,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,0
7242,2,79.6,3,332.08,34,1011.016667,0.018918919,0.043243243,5.128358233,0.0,Oct,2,2,7,1,Returning_Visitor,False,1
7243,4,111.16666670000001,2,25.75,16,411.9375,0.00952381,0.00952381,0.0,0.0,Nov,3,2,8,2,New_Visitor,True,0
7244,6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
7245,0,0.0,0,0.0,19,686.5833332999999,0.0,0.010526316,0.0,0.0,Dec,1,1,5,2,Returning_Visitor,True,0
7246,0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,Feb,2,4,3,3,Returning_Visitor,False,0
7247,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,0
7248,0,0.0,0,0.0,26,556.9166667000001,0.01025641,0.022435897000000003,0.0,0.0,Dec,4,2,1,8,Returning_Visitor,False,0
7249,0,0.0,0,0.0,11,205.7,0.0,0.022222222000000003,18.85086521,0.0,Dec,1,1,1,8,New_Visitor,False,1
7250,2,530.5,2,9.0,9,452.25,0.026666667,0.053333333,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,False,0
7251,0,0.0,0,0.0,2,63.5,0.0,0.1,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,0
7252,5,87.0,0,0.0,86,2973.0083329999998,0.0022222220000000003,0.015740741000000003,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,0
7253,0,0.0,0,0.0,50,998.9545455,0.0076,0.025933333,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,0
7254,5,310.0,1,73.0,16,416.4,0.0,0.011111111000000002,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,0
7255,8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.10137379999998,0.0,Nov,2,2,2,1,Returning_Visitor,True,0
7256,1,0.0,0,0.0,28,2195.580952,0.0,0.021428571,8.391281758,0.0,Oct,1,1,3,2,Returning_Visitor,False,1
7257,2,18.0,0,0.0,15,756.3333332999999,0.0125,0.0625,29.24325,0.0,Mar,2,10,3,1,Returning_Visitor,False,1
7258,3,21.0,0,0.0,17,256.95,0.0,0.02,0.0,0.0,Nov,2,4,1,8,New_Visitor,True,1
7259,1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0.0,Dec,2,2,2,10,Returning_Visitor,False,1
7260,24,196.1385918,1,28.0,113,8699.407065000001,0.019308468999999998,0.047477294,2.613452922,0.0,May,2,2,6,11,Returning_Visitor,True,0
7261,0,0.0,0,0.0,1,12.0,0.0,0.1,0.0,0.0,May,1,1,4,1,Returning_Visitor,True,0
7262,1,62.5,3,196.0,36,585.178355,0.0,0.001273148,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,0
7263,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,4,1,2,3,Returning_Visitor,True,0
7264,5,341.4,0,0.0,20,645.7095237999999,0.010526316,0.015789473999999998,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,0
7265,1,15.0,0,0.0,20,243.41666669999998,0.0,0.004761905,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,0
7266,0,0.0,0,0.0,10,146.91666669999998,0.06,0.085,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,True,0
7267,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,6,Returning_Visitor,False,0
7268,0,0.0,0,0.0,23,178.6,0.086956522,0.09275362300000001,0.0,0.6,May,3,2,2,3,Returning_Visitor,False,0
7269,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,0
7270,3,63.0,0,0.0,10,142.66666669999998,0.0,0.015384615,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,0
7271,5,59.5,0,0.0,116,3363.182143,0.000420168,0.014048347,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
7272,0,0.0,0,0.0,35,2994.827381,0.0,0.01969697,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
7273,0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0.0,Oct,3,2,7,4,Returning_Visitor,False,1
7274,0,0.0,0,0.0,5,132.0,0.0,0.04,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,0
7275,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,0
7276,0,0.0,0,0.0,24,1762.25,0.008333333,0.016666667,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,0
7277,1,64.5,0,0.0,36,766.2166667,0.0,0.0018518520000000002,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,0
7278,2,51.0,0,0.0,25,698.8333332999999,0.0,0.008727273,0.0,0.0,May,2,10,1,4,Returning_Visitor,False,0
7279,3,29.81515152,0,0.0,189,7190.547947,0.0013961610000000001,0.014604116,39.29216261,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
7280,8,121.16666670000001,0,0.0,70,961.5493506000001,0.005263158,0.013089192,26.27933158,0.4,May,2,2,2,3,Returning_Visitor,False,1
7281,2,44.33333333,0,0.0,19,813.1,0.0,0.01,20.0031,0.0,May,2,2,1,2,Returning_Visitor,False,1
7282,4,57.3,0,0.0,25,488.71666669999996,0.021428571,0.067517007,0.0,0.0,June,2,5,1,1,Returning_Visitor,False,0
7283,11,1305.1147369999999,4,629.5142857000001,27,1161.479023,0.009803922,0.022538246,12.76490187,0.0,Oct,1,2,3,20,Returning_Visitor,False,1
7284,0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,0
7285,0,0.0,0,0.0,12,631.75,0.054545455,0.072727273,76.05518858,0.0,Nov,1,1,1,3,Returning_Visitor,False,0
7286,2,143.8,1,0.0,6,90.75,0.022222222000000003,0.055555556,0.0,0.0,May,3,2,8,3,Returning_Visitor,False,0
7287,0,0.0,0,0.0,4,388.0,0.05,0.075,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,0
7288,8,440.46153849999996,1,0.0,89,3236.865632,0.012544803,0.027526997999999997,7.329008963,0.0,Nov,1,1,1,10,Returning_Visitor,True,0
7289,0,0.0,0,0.0,7,139.5,0.0,0.028571429,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,0
7290,3,86.0,0,0.0,26,1197.666667,0.0,0.007142857,0.0,0.0,May,2,10,2,5,New_Visitor,False,0
7291,0,0.0,0,0.0,26,453.33333330000005,0.015384615,0.034615385,0.0,0.8,May,2,4,1,4,Returning_Visitor,False,0
7292,0,0.0,0,0.0,2,162.0,0.0,0.05,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,0
7293,0,0.0,0,0.0,28,447.0,0.0,0.033333333,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,False,0
7294,0,0.0,0,0.0,17,591.25,0.041176471,0.078431373,0.0,0.0,May,3,3,8,4,Returning_Visitor,True,0
7295,3,41.2,1,99.8,2,10.0,0.0,0.033333333,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,False,0
7296,0,0.0,0,0.0,20,606.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,0
7297,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,0
7298,5,200.5,0,0.0,49,837.4166667000001,0.0,0.008333333,28.16275,0.0,May,2,2,1,3,New_Visitor,False,1
7299,0,0.0,0,0.0,31,493.58,0.0,0.006451613,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,True,0
7300,1,75.16666667,0,0.0,20,1173.417614,0.0,0.002,21.41943708,0.0,Nov,3,2,8,11,Returning_Visitor,False,1
7301,0,0.0,0,0.0,24,1163.266667,0.061111110999999996,0.083333333,27.287869,0.0,Oct,1,1,4,1,Returning_Visitor,True,1
7302,1,4.0,0,0.0,1,4.0,0.0,0.016666667,0.0,0.8,May,2,2,3,5,Returning_Visitor,False,0
7303,10,750.75,3,80.0,49,1088.05,0.011320755,0.021069182000000002,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,0
7304,7,266.875,0,0.0,32,2092.5,0.010526316,0.026315789,23.5676355,0.0,Dec,2,2,1,1,Returning_Visitor,True,0
7305,5,325.3333333,4,94.0,39,1603.5,0.005,0.0115625,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,0
7306,0,0.0,0,0.0,38,1251.932143,0.0,0.011302211000000001,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,0
7307,1,27.5,0,0.0,37,1673.593939,0.0018518520000000002,0.040162037000000005,0.0,0.0,Nov,2,4,3,10,Returning_Visitor,True,0
7308,5,158.0,0,0.0,56,2220.8714649999997,0.003389831,0.006327684,10.24598305,0.0,May,2,2,2,2,Returning_Visitor,False,0
7309,0,0.0,0,0.0,13,171.5,0.019230768999999998,0.080769231,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0
7310,3,64.3,0,0.0,25,2199.52,0.0,0.042307692,3.17966645,0.0,Oct,2,2,3,2,Returning_Visitor,False,0
7311,0,0.0,0,0.0,66,1203.817143,0.0015625,0.004166667,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,True,0
7312,3,113.8,0,0.0,15,336.1383333,0.0,0.011764706000000002,0.0,0.0,Nov,2,4,9,3,New_Visitor,False,0
7313,1,41.0,0,0.0,6,68.5,0.0,0.033333333,0.0,0.4,May,1,1,1,2,Returning_Visitor,False,0
7314,2,86.0,0,0.0,36,1720.4166670000002,0.0,0.00995086,0.0,0.2,May,2,10,4,1,Returning_Visitor,False,0
7315,1,229.8,0,0.0,41,1083.716667,0.0,0.006666666999999999,0.0,0.0,June,2,5,8,2,Returning_Visitor,False,0
7316,8,223.375,0,0.0,37,3152.5,0.0,0.011965812,13.25001247,0.0,Dec,3,2,3,2,Returning_Visitor,False,1
7317,15,404.7666667,4,240.5,120,4173.131061,0.006716418,0.027927973999999998,9.269827963,0.0,Nov,2,2,3,2,Returning_Visitor,True,0
7318,4,131.4,0,0.0,4,199.4,0.0,0.025,0.0,0.0,Aug,2,6,3,5,New_Visitor,False,0
7319,0,0.0,0,0.0,41,1066.339286,0.012195122,0.043292683,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,0
7320,0,0.0,0,0.0,4,70.5,0.05,0.1,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,False,0
7321,0,0.0,0,0.0,5,38.0,0.12,0.16,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,0
7322,0,0.0,0,0.0,2,58.0,0.0,0.1,0.0,0.0,Nov,2,2,2,6,Returning_Visitor,True,0
7323,4,94.23333333,2,72.0,145,2935.255477,0.001360544,0.005708347,0.26809298,0.0,Aug,2,2,2,1,Returning_Visitor,False,0
7324,0,0.0,0,0.0,4,135.66666669999998,0.05,0.025,0.0,0.4,Feb,3,3,1,4,Returning_Visitor,False,0
7325,0,0.0,0,0.0,20,499.66666669999995,0.01,0.03,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,0
7326,1,129.36,0,0.0,6,341.36,0.0,0.0625,11.27546478,0.0,Nov,2,5,3,1,Returning_Visitor,False,0
7327,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,1,Other,False,0
7328,0,0.0,0,0.0,25,1512.52381,0.0,0.024,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,False,0
7329,0,0.0,0,0.0,9,148.33333330000002,0.04,0.057999999999999996,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,0
7330,3,21.0,0,0.0,19,750.2083332999999,0.0,0.019047619,60.51988521,0.0,Nov,2,2,2,3,Returning_Visitor,False,1
7331,0,0.0,0,0.0,16,729.0,0.0125,0.040625,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,0
7332,3,57.6,0,0.0,19,384.4030303,0.009090909,0.020295983,0.0,0.0,Sep,3,7,8,2,Returning_Visitor,False,0
7333,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,4,6,Returning_Visitor,True,0
7334,0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0.0,Nov,1,1,2,8,Returning_Visitor,False,1
7335,0,0.0,2,842.3,26,1911.7111109999998,0.015384615,0.036666667,8.018832458,0.0,Jul,3,2,1,2,Returning_Visitor,True,1
7336,0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,0
7337,7,91.25,1,0.0,95,2900.791667,0.003960396,0.023267327,4.48567854,0.0,Nov,2,2,1,2,Returning_Visitor,True,1
7338,1,43.0,0,0.0,36,2362.5,0.0,0.016190476000000002,0.0,0.6,May,2,5,1,4,Returning_Visitor,False,0
7339,4,1660.3,0,0.0,2,45.7,0.0,0.016666667,113.92934340000001,0.0,Sep,2,10,1,2,Returning_Visitor,False,1
7340,3,13.73333333,1,2.0,27,407.6833333,0.006666666999999999,0.011555556000000002,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,1
7341,2,62.5,0,0.0,17,548.3333332999999,0.0,0.031372549,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
7342,4,200.83333330000002,0,0.0,18,381.3333333,0.0,0.009090909,0.0,0.0,Mar,2,4,7,2,New_Visitor,True,0
7343,14,2137.112745,0,0.0,53,4223.4098380000005,0.00877193,0.017126354,8.886648532999999,0.0,Nov,3,2,2,2,Returning_Visitor,False,0
7344,1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,1
7345,0,0.0,0,0.0,90,3111.683333,0.0,0.013249671999999999,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,True,0
7346,0,0.0,0,0.0,13,420.0,0.0,0.030769231,0.0,0.0,Dec,2,5,6,2,New_Visitor,False,0
7347,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,2,1,11,Returning_Visitor,False,0
7348,0,0.0,0,0.0,28,912.4348484999999,0.0,0.026839827,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,0
7349,5,95.325,0,0.0,15,743.6666667000001,0.01,0.03,19.4281,0.0,May,2,2,1,2,Returning_Visitor,False,1
7350,5,129.5,0,0.0,13,1507.333333,0.016666667,0.028125,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,0
7351,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,0
7352,0,0.0,0,0.0,2,60.0,0.0,0.05,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
7353,0,0.0,0,0.0,35,729.2916667000001,0.0,0.009387755,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
7354,0,0.0,0,0.0,12,554.5,0.0,0.018181818,49.62545455,0.0,May,2,4,5,2,New_Visitor,False,1
7355,7,193.75,0,0.0,60,1316.434982,0.003125,0.014393939,0.0,0.0,Nov,1,2,3,2,Returning_Visitor,False,0
7356,3,42.5,0,0.0,54,5972.416667,0.0035087720000000003,0.010526316,70.33953705,0.0,Nov,2,6,1,3,Returning_Visitor,False,1
7357,0,0.0,0,0.0,39,609.5,0.0,0.005128205,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,0
7358,0,0.0,0,0.0,5,77.5,0.1,0.08,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,0
7359,0,0.0,0,0.0,27,1739.25,0.022222222000000003,0.039506173,0.0,0.6,May,2,2,7,11,Returning_Visitor,False,0
7360,0,0.0,0,0.0,4,90.8,0.0,0.025,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,0
7361,1,38.5,0,0.0,6,197.75,0.0,0.04,0.0,0.0,Dec,1,1,2,8,New_Visitor,True,0
7362,9,65.5,0,0.0,72,1243.80882,0.0006756760000000001,0.0072972969999999995,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,0
7363,7,118.5,0,0.0,28,829.2083332999999,0.0,0.015151515,17.79456354,0.0,Dec,1,2,3,2,Returning_Visitor,False,0
7364,0,0.0,0,0.0,8,388.5,0.0,0.014285714,0.0,0.0,May,3,2,6,4,Returning_Visitor,False,0
7365,0,0.0,0,0.0,4,85.0,0.0,0.075,0.0,0.6,May,2,2,3,4,Returning_Visitor,False,0
7366,0,0.0,0,0.0,5,371.0,0.0,0.02,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,False,0
7367,2,20.0,0,0.0,24,242.0,0.018181818,0.045454545,0.0,0.0,May,2,2,4,11,Returning_Visitor,False,0
7368,0,0.0,1,28.0,19,1120.266667,0.021052632,0.052631579000000005,11.38642105,0.0,May,4,1,6,4,Returning_Visitor,True,1
7369,14,272.5,2,52.25,55,1127.288305,0.003125,0.014499163999999998,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,0
7370,13,225.5386364,8,368.1547619,111,3874.2408729999997,0.006494118,0.021731397000000003,6.245397811,0.0,Nov,2,2,9,2,Returning_Visitor,False,0
7371,2,21.25,0,0.0,33,968.6444444,0.019191918999999998,0.023480257,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,True,0
7372,0,0.0,0,0.0,6,1133.666667,0.028205128,0.038562092,0.0,0.2,May,3,2,1,1,Returning_Visitor,False,0
7373,0,0.0,0,0.0,5,82.0,0.04,0.12,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,0
7374,1,48.5,0,0.0,35,668.1,0.007843137,0.019117646999999998,36.95500632,0.0,Nov,2,4,1,3,Returning_Visitor,False,1
7375,4,118.8,0,0.0,11,805.5,0.0,0.033333333,0.0,0.0,Oct,1,1,9,3,Returning_Visitor,False,0
7376,2,34.2,0,0.0,18,1567.846667,0.0,0.017894737,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
7377,0,0.0,0,0.0,7,99.7,0.0,0.014285714,0.0,0.2,May,1,1,1,1,Returning_Visitor,False,0
7378,10,183.75,1,15.0,70,2860.5,0.009876543,0.025308642000000003,8.488518519,0.0,May,4,1,4,3,Returning_Visitor,True,0
7379,1,143.0,4,48.0,16,333.75,0.0,0.003333333,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,0
7380,2,15.0,0,0.0,7,50.5,0.0,0.028571429,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,0
7381,2,27.58333333,0,0.0,22,420.2,0.008695652,0.01516165,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,0
7382,14,228.74853900000002,6,121.58333329999999,336,12166.69424,0.0,0.012143626000000001,0.067049546,0.0,Nov,2,2,7,2,Returning_Visitor,False,1
7383,0,0.0,0,0.0,5,280.2,0.0,0.033333333,19.50605707,0.0,Aug,1,1,4,2,New_Visitor,False,1
7384,0,0.0,1,3.0,51,5407.788889,0.001923077,0.020120574,7.793528571,0.0,May,2,2,3,2,Returning_Visitor,False,0
7385,5,36.86666667,0,0.0,123,3886.823333,0.002090592,0.015563298,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,0
7386,7,268.4166667,0,0.0,41,1124.875,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,1
7387,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,False,0
7388,1,23.0,0,0.0,16,281.75,0.0,0.014285714,0.0,0.0,Nov,8,2,1,2,Returning_Visitor,False,0
7389,3,36.0,0,0.0,3,29.5,0.0,0.04,0.0,0.0,Nov,2,10,3,2,Other,False,0
7390,4,77.6,0,0.0,39,1477.154762,0.038157895,0.073976608,0.775318113,0.0,Nov,1,1,4,3,Returning_Visitor,False,0
7391,8,102.0,0,0.0,9,374.0,0.015384615,0.035897436,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,0
7392,0,0.0,0,0.0,5,1306.0,0.06,0.12,0.0,0.0,Mar,2,2,5,13,Returning_Visitor,False,0
7393,0,0.0,1,1411.0,1,1411.0,0.0,0.1,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
7394,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,0
