App,Category,Rating,Reviews,Type,content_rating,new_genres,date_update,new_day,new_year,size_kb,new_installs,new_price,new_month_num,new_version,new_subversion,min_android,letters_app,words_app,rate_reviews_install,rate_version_subversion,rate_reviews_size,rate_installs_size,mean_reviews_category,mean_reviews_genres
الفاتحون Conquerors,Family,1,108130,Free,Teen,Strategy,2018-08-03,3,2018,40000,5e+06,0,8,1,8,4,19,2,0.021626,0.125,2.70325,125,64330.0062836625,1495469.45614035
Video.Guru - Video Maker,Video_players,1,36969,Free,Everyone,Video Players & Editors,2018-08-06,6,2018,27000,1e+06,0,8,1,,4.3,24,4,0.036969,,1.36922222222222,37.037037037037,329225.936170213,326179.12631579
DT future1 cam,Tools,0,1,Free,Everyone,Tools,2018-03-27,27,2018,24000,50,0,3,3,1,2.2,14,3,0.02,3,4.16666666666667e-05,0.00208333333333333,300009.696252466,300009.696252466
Q Call,Tools,1,20,Free,Everyone,Tools,2018-07-16,16,2018,16000,1000,0,7,2,,4,6,2,0.02,,0.00125,0.0625,300009.696252466,300009.696252466
BW-DGS plugin,Game,1,70,Free,Everyone,Board,2018-05-13,13,2018,691,1000,0,5,1,6,4,13,2,0.07,0.166666666666667,0.101302460202605,1.44717800289436,651322.235800344,58453.775
Wii U Simulator,Family,0,1178,Free,Everyone 10+,Simulation,2018-04-08,8,2018,38000,1e+05,0,4,1,0,5,15,3,0.01178,0,0.031,2.63157894736842,64330.0062836625,105866.105263158
Home Workout - No Equipment,Health_and_fitness,1,428156,Free,Everyone,Health & Fitness,2018-06-28,28,2018,15000,1e+07,0,6,,,,27,5,0.0428156,,28.5437333333333,666.666666666667,59146.6588235294,58696.7965116279
CE SODEXO PASS FRANCE,Productivity,1,0,Free,Everyone,Productivity,2018-06-06,6,2018,21000,50,0,6,2,3,4.1,21,4,0,0.666666666666667,0,0.00238095238095238,152064.489270386,152064.489270386
German Vocabulary Trainer,Family,0,1218,Free,Everyone,Education,2012-08-24,24,2012,1000,1e+05,0,8,1,0,2.1,25,3,0.01218,0,1.218,100,64330.0062836625,33912.0745920746
Koi Free Live Wallpaper,Personalization,1,290241,Free,Everyone,Personalization,2014-06-24,24,2014,4100,5e+07,0,6,1,9,2.1,23,4,0.00580482,0.111111111111111,70.7904878048781,12195.1219512195,131428.547169811,131428.547169811
Exiled Kingdoms RPG,Family,1,49210,Free,Everyone 10+,Role Playing,2018-07-05,5,2018,99000,1e+06,0,7,1,2,4.1,19,3,0.04921,0.5,0.497070707070707,10.1010101010101,64330.0062836625,172010.873015873
Living Room Decorating Ideas,House_and_home,0,4465,Free,Everyone,House & Home,2015-03-06,6,2015,5800,1e+06,0,3,1,7,3,28,4,0.004465,0.142857142857143,0.769827586206897,172.413793103448,22359.9285714286,22359.9285714286
All Star Of CW,Family,1,0,Free,Everyone,Role Playing,2018-02-06,6,2018,2400,10,0,2,2,3,,14,4,0,0.666666666666667,0,0.00416666666666667,64330.0062836625,172010.873015873
Lanterns: The Harvest Festival,Family,1,185,Paid,Everyone,Board,2018-05-01,1,2018,72000,1000,4.99,5,1,16,4.1,30,4,0.185,0.0625,0.00256944444444444,0.0138888888888889,64330.0062836625,58453.775
DP & Status,Family,1,1922,Free,Everyone,Entertainment,2018-01-09,9,2018,4700,5e+05,0,1,1,13,4.1,11,3,0.003844,0.0769230769230769,0.408936170212766,106.382978723404,64330.0062836625,109901.17827298
BW App,Lifestyle,0,48,Free,Everyone,Lifestyle,2017-09-27,27,2017,12000,5000,0,9,2,8,4,6,2,0.0096,0.25,0.004,0.416666666666667,38441.6803652968,38441.6803652968
myAT&T,Productivity,0,80847,Free,Everyone,Productivity,2018-07-18,18,2018,,5e+07,0,7,,,5,6,1,0.00161694,,,,152064.489270386,152064.489270386
Paint By Number,Family,0,807,Free,Everyone,Casual,2018-05-01,1,2018,4600,5e+05,0,5,1,4,3,15,3,0.001614,0.25,0.175434782608696,108.695652173913,64330.0062836625,610450.131944445
BN Pro White Text,Libraries_and_demo,1,50,Free,Everyone,Libraries & Demo,2017-02-05,5,2017,506,5000,0,2,2,3,1.6,17,4,0.01,0.666666666666667,0.0988142292490119,9.88142292490119,15650.9591836735,15650.9591836735
2GIS: directory & navigator,Travel_and_local,1,768833,Free,Everyone,Travel & Local,2018-07-30,30,2018,,5e+07,0,7,,,,27,4,0.01537666,,,,160462.488721805,160462.488721805
CX watcher,Family,1,4,Free,Everyone,Casual,2018-06-21,21,2018,30000,500,0,6,1,,4.1,10,2,0.008,,0.000133333333333333,0.0166666666666667,64330.0062836625,610450.131944445
BT Share It,Business,1,12,Free,Everyone,Business,2018-05-16,16,2018,13000,500,0,5,3,4,4.4,11,3,0.024,0.75,0.000923076923076923,0.0384615384615385,17597.0037878788,17597.0037878788
AK-47 3D,Game,0,91,Free,Everyone,Action,2016-12-25,25,2016,24000,10000,0,12,3,2,2.3,8,2,0.0091,1.5,0.00379166666666667,0.416666666666667,651322.235800344,473128.723404255
converter video to mp3,Libraries_and_demo,1,783,Free,Everyone,Libraries & Demo,2017-06-10,10,2017,6400,1e+05,0,6,1,6,2.2,22,4,0.00783,0.166666666666667,0.12234375,15.625,15650.9591836735,15650.9591836735
San Dimas AH,Medical,1,0,Free,Everyone,Medical,2018-02-18,18,2018,29000,100,0,2,,0,,12,3,0,,0,0.00344827586206897,2982.98023715415,2982.98023715415
Kids Mode,Education,0,2469,Free,Everyone,Education,2018-03-23,23,2018,11000,5e+05,0,3,,,,9,2,0.004938,,0.224454545454545,45.4545454545455,154339.301369863,33912.0745920746
Shopping List S PRO,Shopping,1,14,Paid,Everyone,Shopping,2018-05-16,16,2018,2700,100,2.49,5,2,10,4.1,19,4,0.14,0.2,0.00518518518518519,0.037037037037037,204691.669811321,204691.669811321
All States Ag Parts,Shopping,1,68,Free,Everyone,Shopping,2018-01-25,25,2018,6500,10000,0,1,5,26,5,19,4,0.0068,0.192307692307692,0.0104615384615385,1.53846153846154,204691.669811321,204691.669811321
Ustream,Video_players,0,93638,Free,Mature 17+,Video Players & Editors,2018-07-11,11,2018,7300,1e+07,0,7,3,2,4.1,7,1,0.0093638,1.5,12.8271232876712,1369.86301369863,329225.936170213,326179.12631579
7 Day Food Journal Challenge,Lifestyle,1,3346,Free,Teen,Lifestyle,2017-03-08,8,2017,14000,1e+05,0,3,3,6,,28,5,0.03346,0.5,0.239,7.14285714285714,38441.6803652968,38441.6803652968
IDM for Facebook ★ Downloader,Productivity,1,1905,Free,Everyone,Productivity,2015-10-17,17,2015,3100,1e+05,0,10,7,,2.3,29,5,0.01905,,0.614516129032258,32.258064516129,152064.489270386,152064.489270386
X-plore File Manager,Tools,1,168487,Free,Everyone,Tools,2018-06-26,26,2018,6400,1e+07,0,6,4,1,4.3,20,3,0.0168487,4,26.32609375,1562.5,300009.696252466,300009.696252466
FK Liepaja,Sports,1,4,Free,Everyone,Sports,2018-03-17,17,2018,26000,100,0,3,1,0,4.1,10,2,0.04,0,0.000153846153846154,0.00384615384615385,102687.961904762,169652.671296296
Grenade Practice for CS:GO,Family,1,431,Free,Everyone,Entertainment,2016-06-13,13,2016,17000,10000,0,6,1,1,4,26,4,0.0431,1,0.0253529411764706,0.588235294117647,64330.0062836625,109901.17827298
CI Stream,Video_players,1,0,Free,Everyone,Video Players & Editors,2018-07-12,12,2018,14000,10,0,7,1,0,4.4,9,2,0,0,0,0.000714285714285714,329225.936170213,326179.12631579
Remote EX for NISSAN,Communication,0,223,Paid,Everyone,Communication,2014-07-26,26,2014,1000,5000,1.49,7,1,3,3,20,4,0.0446,0.333333333333333,0.223,5,1284007.25128205,1284007.25128205
Powershop AU,Tools,0,498,Free,Everyone,Tools,2018-07-12,12,2018,11000,10000,0,7,1,35,,12,2,0.0498,0.0285714285714286,0.0452727272727273,0.909090909090909,300009.696252466,300009.696252466
Wi-Fi Auto-connect,Communication,0,15036,Free,Everyone,Communication,2015-08-01,1,2015,253,1e+06,0,8,1,2,1.6,18,2,0.015036,0.5,59.4308300395257,3952.56916996047,1284007.25128205,1284007.25128205
Postings (Craigslist Search App),Shopping,1,151095,Free,Mature 17+,Shopping,2018-07-01,1,2018,12000,5e+06,0,7,4,0,4.1,32,4,0.030219,0,12.59125,416.666666666667,204691.669811321,204691.669811321
Hercules CP Mobile,Tools,0,20,Free,Everyone,Tools,2018-07-06,6,2018,4100,1000,0,7,2,1,4.3,18,3,0.02,2,0.00487804878048781,0.24390243902439,300009.696252466,300009.696252466
NASCAR MOBILE,Sports,1,80900,Free,Everyone,Sports,2018-07-25,25,2018,21000,1e+06,0,7,7,1,4.4,13,2,0.0809,7,3.85238095238095,47.6190476190476,102687.961904762,169652.671296296
DG Hair,Lifestyle,1,0,Free,Everyone,Lifestyle,2017-08-30,30,2017,3000,10,0,8,1,0,4,7,2,0,0,0,0.00333333333333333,38441.6803652968,38441.6803652968
MedM Blood Pressure,Medical,0,255,Free,Everyone,Medical,2018-05-25,25,2018,16000,10000,0,5,2,5,4.2,19,3,0.0255,0.4,0.0159375,0.625,2982.98023715415,2982.98023715415
BS Meter (Ad Supported),Family,0,14,Free,Teen,Entertainment,2013-08-14,14,2013,592,1000,0,8,2,0,2.2,23,4,0.014,0,0.0236486486486487,1.68918918918919,64330.0062836625,109901.17827298
R Programming Tutorial,Family,1,5,Free,Everyone,Education,2017-05-14,14,2017,2800,1000,0,5,1,0,,22,3,0.005,0,0.00178571428571429,0.357142857142857,64330.0062836625,33912.0745920746
Name days,Events,1,3089,Free,Everyone,Events,2018-07-12,12,2018,,1e+05,0,7,,,,9,2,0.03089,,,,3103.18421052632,3103.18421052632
Study AP World History,Family,1,513,Free,Everyone,Education,2016-07-18,18,2016,1600,10000,0,7,1,1,,22,4,0.0513,1,0.320625,6.25,64330.0062836625,33912.0745920746
Sleeping Delivery,Family,1,19640,Free,Teen,Simulation,2018-05-18,18,2018,67000,1e+05,0,5,2,0,4.4,17,2,0.1964,0,0.293134328358209,1.49253731343284,64330.0062836625,105866.105263158
Sniper Gun Shot 3D: Impossible Missions,Game,1,20,Free,Mature 17+,Action,2018-05-04,4,2018,34000,100,0,5,1,0,4,39,6,0.2,0,0.000588235294117647,0.00294117647058824,651322.235800344,473128.723404255
StrongLifts 5x5 Workout Gym Log & Personal Trainer,Health_and_fitness,1,66791,Free,Everyone,Health & Fitness,2018-07-30,30,2018,10000,1e+06,0,7,,,,50,8,0.066791,,6.6791,100,59146.6588235294,58696.7965116279
ABC News - US & World News,News_and_magazines,0,18976,Free,Everyone 10+,News & Magazines,2018-06-06,6,2018,35000,1e+06,0,6,3,19,5,26,7,0.018976,0.157894736842105,0.542171428571429,28.5714285714286,121595.671328671,121595.671328671
VITEK EH DVR Viewer (Pro),Tools,0,78,Free,Everyone,Tools,2013-10-11,11,2013,3300,10000,0,10,1,2,2.2,25,5,0.0078,0.5,0.0236363636363636,3.03030303030303,300009.696252466,300009.696252466
"Startupticker.ch News, Events",News_and_magazines,1,4,Free,Everyone,News & Magazines,2018-07-23,23,2018,10000,100,0,7,2,0,4.4,29,3,0.04,0,4e-04,0.01,121595.671328671,121595.671328671
Photo Editor Collage Maker Pro,Photography,1,1519671,Free,Everyone,Photography,2018-02-01,1,2018,,1e+08,0,2,,,,30,5,0.01519671,,,,379773.567901235,379773.567901235
Google Sheets,Productivity,1,496399,Free,Everyone,Productivity,2018-08-06,6,2018,,1e+08,0,8,,,,13,2,0.00496399,,,,152064.489270386,152064.489270386
EY Forensics,Finance,1,7,Free,Everyone,Finance,2016-06-17,17,2016,3400,1000,0,6,1,0,,12,2,0.007,0,0.00205882352941177,0.294117647058824,44660.4509803922,44660.4509803922
Bubble Bo-Bo,Family,1,65,Free,Everyone,Casual,2018-07-05,5,2018,24000,10000,0,7,6,0,4,12,2,0.0065,0,0.00270833333333333,0.416666666666667,64330.0062836625,610450.131944445
B.Z. Live-Ticker,News_and_magazines,1,114,Free,Everyone,News & Magazines,2018-05-25,25,2018,7700,10000,0,5,1,6,4.2,16,2,0.0114,0.166666666666667,0.0148051948051948,1.2987012987013,121595.671328671,121595.671328671
Q Cat Live Wallpaper,Personalization,1,4383,Free,Teen,Personalization,2015-03-16,16,2015,7100,5e+05,0,3,2,7,,20,4,0.008766,0.285714285714286,0.617323943661972,70.4225352112676,131428.547169811,131428.547169811
DV 2019 Entry Guide,Books_and_reference,1,92,Free,Everyone,Books & Reference,2017-10-18,18,2017,5100,10000,0,10,2,0,4.1,19,4,0.0092,0,0.0180392156862745,1.96078431372549,49897.8571428571,49076.9917355372
AfterFocus,Photography,1,165224,Free,Everyone,Photography,2016-07-08,8,2016,15000,1e+07,0,7,2,1,,10,1,0.0165224,2,11.0149333333333,666.666666666667,379773.567901235,379773.567901235
Christella VoiceUp,Medical,1,38,Free,Everyone,Medical,2018-07-12,12,2018,70000,5000,0,7,2,1,4.1,18,2,0.0076,2,0.000542857142857143,0.0714285714285714,2982.98023715415,2982.98023715415
Mediabox CY,Family,1,0,Free,Everyone,Entertainment,2017-12-31,31,2017,12000,10,0,12,1,0,4.1,11,2,0,0,0,0.000833333333333333,64330.0062836625,109901.17827298
CMB Free Dating App,Dating,0,48845,Free,Mature 17+,Dating,2018-08-01,1,2018,40000,1e+06,0,8,4,19,4.4,19,4,0.048845,0.210526315789474,1.221125,25,19562.57,19562.57
G-SHOCK+,Lifestyle,0,4710,Free,Everyone,Lifestyle,2017-11-01,1,2017,,1e+05,0,11,,,,8,1,0.0471,,,,38441.6803652968,38441.6803652968
HondaLink EV,Tools,0,44,Free,Everyone,Tools,2018-06-20,20,2018,41000,10000,0,6,3,8,2.3,12,2,0.0044,0.375,0.00107317073170732,0.24390243902439,300009.696252466,300009.696252466
Daily DM,Personalization,1,51,Free,Everyone,Personalization,2013-10-04,4,2013,259,1000,0,10,1,0,2.1,8,2,0.051,0,0.196911196911197,3.86100386100386,131428.547169811,131428.547169811
A & B Taxi,Maps_and_navigation,1,41,Free,Everyone,Maps & Navigation,2018-07-04,4,2018,25000,1000,0,7,0,19,,10,4,0.041,0,0.00164,0.04,48306.2567567568,48306.2567567568
TripIt: Travel Organizer,Travel_and_local,1,49190,Free,Everyone,Travel & Local,2018-06-15,15,2018,25000,1e+06,0,6,7,5,5,24,3,0.04919,1.4,1.9676,40,160462.488721805,160462.488721805
EZ Launcher,Personalization,1,18926,Free,Everyone,Personalization,2013-09-28,28,2013,2900,1e+06,0,9,0,5,2.2,11,2,0.018926,0,6.52620689655172,344.827586206897,131428.547169811,131428.547169811
Card Creator for CR,Tools,1,117850,Free,Everyone,Tools,2018-05-19,19,2018,17000,1e+07,0,5,1,8,4.1,19,4,0.011785,0.125,6.93235294117647,588.235294117647,300009.696252466,300009.696252466
Eurosport,Sports,0,121003,Free,Everyone,Sports,2018-08-06,6,2018,,1e+07,0,8,,,,9,1,0.0121003,,,,102687.961904762,169652.671296296
"Messenger L SMS, MMS",Personalization,0,6263,Free,Everyone,Personalization,2018-07-12,12,2018,20000,5e+05,0,7,7,46,2.3,20,4,0.012526,0.152173913043478,0.31315,25,131428.547169811,131428.547169811
Hidden Object Florida Vacation Adventure Fun Game,Family,0,126,Free,Everyone,Casual,2018-06-18,18,2018,45000,10000,0,6,1,4,,49,7,0.0126,0.25,0.0028,0.222222222222222,64330.0062836625,610450.131944445
bacterial vaginosis,Medical,1,0,Free,Teen,Medical,2018-03-26,26,2018,3600,10,0,3,1,0,4,19,2,0,0,0,0.00277777777777778,2982.98023715415,2982.98023715415
MelifeCam-M,Video_players,0,81,Free,Everyone,Video Players & Editors,2016-07-21,21,2016,22000,10000,0,7,,3,4.1,11,1,0.0081,,0.00368181818181818,0.454545454545455,329225.936170213,326179.12631579
Radial-G : Infinity,Game,0,517,Free,Everyone,Arcade,2015-12-07,7,2015,47000,50000,0,12,1,4,4.1,19,3,0.01034,0.25,0.011,1.06382978723404,651322.235800344,337298.201754386
Basket Manager 2016 Free,Sports,1,1879,Free,Everyone,Sports,2017-02-09,9,2017,4400,1e+05,0,2,2,9,4.1,24,4,0.01879,0.222222222222222,0.427045454545455,22.7272727272727,102687.961904762,169652.671296296
Self Healing,Health_and_fitness,1,14394,Free,Everyone,Health & Fitness,2017-07-16,16,2017,9900,5e+05,0,7,,,,12,2,0.028788,,1.45393939393939,50.5050505050505,59146.6588235294,58696.7965116279
Dr D K Olukoya,Lifestyle,1,0,Free,Teen,Lifestyle,2018-07-25,25,2018,3300,1,0,7,1,0,4.1,14,4,0,0,0,0.000303030303030303,38441.6803652968,38441.6803652968
What's Up,Lifestyle,1,23453,Free,Everyone,Lifestyle,2017-10-26,26,2017,10000,1e+06,0,10,2,0,4,9,2,0.023453,0,2.3453,100,38441.6803652968,38441.6803652968
"Zapya - File Transfer, Sharing",Tools,1,387958,Free,Teen,Tools,2018-07-16,16,2018,9000,1e+07,0,7,5,6,,30,5,0.0387958,0.833333333333333,43.1064444444444,1111.11111111111,300009.696252466,300009.696252466
Ek Vote,Productivity,1,43,Free,Everyone,Productivity,2017-11-07,7,2017,6200,500,0,11,1,1,,7,2,0.086,1,0.00693548387096774,0.0806451612903226,152064.489270386,152064.489270386
"Omlet Arcade - Stream, Meet, Play",Video_players,1,169965,Free,Teen,Video Players & Editors,2018-08-02,2,2018,14000,1e+07,0,8,1,32,4.3,33,6,0.0169965,0.03125,12.1403571428571,714.285714285714,329225.936170213,326179.12631579
DS-82 form,Business,1,1,Free,Everyone,Business,2018-04-27,27,2018,28000,100,0,4,1,7,4.1,10,2,0.01,0.142857142857143,3.57142857142857e-05,0.00357142857142857,17597.0037878788,17597.0037878788
BD Data Plan (3G & 4G),Communication,1,10341,Free,Everyone,Communication,2018-07-05,5,2018,6900,5e+05,0,7,5,2,4.1,22,6,0.020682,2.5,1.49869565217391,72.463768115942,1284007.25128205,1284007.25128205
Speedcheck,Tools,1,48979,Free,Everyone,Tools,2018-08-04,4,2018,14000,1e+06,0,8,5,0,,10,1,0.048979,0,3.4985,71.4285714285714,300009.696252466,300009.696252466
orderin.bm,Food_and_drink,1,0,Free,Everyone,Food & Drink,2018-08-01,1,2018,,1,0,8,,,,10,1,0,,,,61498.2985074627,61498.2985074627
"Horn, free country requirements",Shopping,1,37186,Free,Everyone,Shopping,2018-06-30,30,2018,7900,1e+06,0,6,3,4,4,31,4,0.037186,0.75,4.70708860759494,126.582278481013,204691.669811321,204691.669811321
OpenVPN Connect – Fast & Safe SSL VPN Client,Tools,1,154578,Free,Everyone,Tools,2018-05-25,25,2018,14000,1e+07,0,5,3,0,4.1,44,9,0.0154578,0,11.0412857142857,714.285714285714,300009.696252466,300009.696252466
Applock,Tools,1,4934130,Free,Everyone,Tools,2018-06-11,11,2018,,1e+08,0,6,,,,7,1,0.0493413,,,,300009.696252466,300009.696252466
B.M.Snowboard Free,Sports,0,9765,Free,Everyone,Sports,2017-05-01,1,2017,14000,1e+06,0,5,1,38,2.3,18,2,0.009765,0.0263157894736842,0.6975,71.4285714285714,102687.961904762,169652.671296296
Air Traffic,Maps_and_navigation,1,14110,Free,Everyone,Maps & Navigation,2018-07-24,24,2018,6800,1e+06,0,7,4,3,5,11,2,0.01411,1.33333333333333,2.075,147.058823529412,48306.2567567568,48306.2567567568
Saiyan Z: Super SSJ Ultimate Combat,Game,1,306,Free,Everyone,Adventure,2018-04-18,18,2018,61000,10000,0,4,2,0,4,35,6,0.0306,0,0.00501639344262295,0.163934426229508,651322.235800344,350283.321428571
G Guide Program Guide (SOFTBANK EMOBILE WILLCOM version),Video_players,0,2689,Free,Everyone,Video Players & Editors,2018-07-18,18,2018,,1e+06,0,7,,,,56,8,0.002689,,,,329225.936170213,326179.12631579
Chest Simulator for Clash Royale,Family,1,4756,Free,Everyone,Simulation,2018-07-19,19,2018,33000,1e+05,0,7,1,1,4.1,32,5,0.04756,1,0.144121212121212,3.03030303030303,64330.0062836625,105866.105263158
Hadith du jour,Family,1,276,Free,Everyone,Education,2016-03-22,22,2016,,50000,0,3,,,,14,3,0.00552,,,,64330.0062836625,33912.0745920746
BN Pro Black Text,Libraries_and_demo,0,18,Free,Everyone,Libraries & Demo,2017-02-05,5,2017,496,1000,0,2,2,3,1.6,17,4,0.018,0.666666666666667,0.0362903225806452,2.01612903225806,15650.9591836735,15650.9591836735
Restart Navigator,Auto_and_vehicles,0,1403,Free,Everyone,Auto & Vehicles,2014-08-26,26,2014,201,1e+05,0,8,1,0,2.2,17,2,0.01403,0,6.98009950248756,497.512437810945,18733.3461538462,18733.3461538462
iSwipe Phone X,Tools,1,58366,Free,Everyone,Tools,2017-12-07,7,2017,6300,1e+06,0,12,1,0,4.1,14,3,0.058366,0,9.26444444444444,158.730158730159,300009.696252466,300009.696252466
"Apartment List: Housing, Apt, and Property Rentals",House_and_home,1,8481,Free,Everyone,House & Home,2018-08-03,3,2018,7500,1e+06,0,8,2,1,5,50,7,0.008481,2,1.1308,133.333333333333,22359.9285714286,22359.9285714286
"No. Color - Color by Number, Number Coloring",Family,1,269194,Free,Everyone,Entertainment,2018-08-03,3,2018,6900,1e+07,0,8,,,,44,8,0.0269194,,39.0136231884058,1449.27536231884,64330.0062836625,109901.17827298
CE-SETRAM l’Appli,Libraries_and_demo,1,0,Free,Everyone,Libraries & Demo,2017-12-05,5,2017,2600,100,0,12,1,1,,17,2,0,1,0,0.0384615384615385,15650.9591836735,15650.9591836735
CB TV,Family,1,2,Free,Teen,Strategy,2016-09-13,13,2016,1900,100,0,9,1,0,,5,2,0.02,0,0.00105263157894737,0.0526315789473684,64330.0062836625,1495469.45614035
Bu Hangi Uygulama ?,Family,1,1,Free,Everyone,Puzzle,2018-03-06,6,2018,24000,10,0,3,3,2,,19,4,0.1,1.5,4.16666666666667e-05,0.000416666666666667,64330.0062836625,180459.85
Egg,Family,0,72,Free,Mature 17+,Simulation,2018-06-09,9,2018,27000,5000,0,6,1,2,2.3,3,1,0.0144,0.5,0.00266666666666667,0.185185185185185,64330.0062836625,105866.105263158
BG+Phone Backup,Productivity,1,16,Free,Everyone,Productivity,2017-02-17,17,2017,2600,1000,0,2,1,0,2.3,15,2,0.016,0,0.00615384615384615,0.384615384615385,152064.489270386,152064.489270386
CB Underground,Lifestyle,0,3,Free,Everyone,Lifestyle,2015-09-15,15,2015,7400,500,0,9,1,2,3.2,14,2,0.006,0.5,0.000405405405405405,0.0675675675675676,38441.6803652968,38441.6803652968
Family Guy- Another Freakin' Mobile Game,Family,1,221691,Free,Teen,Puzzle,2018-08-06,6,2018,94000,5e+06,0,8,1,20,,40,6,0.0443382,0.05,2.35841489361702,53.1914893617021,64330.0062836625,180459.85
Add-On: bq (c),Productivity,1,17,Free,Everyone,Productivity,2015-05-19,19,2015,1200,1000,0,5,10,0,4,14,3,0.017,0,0.0141666666666667,0.833333333333333,152064.489270386,152064.489270386
To,Medical,1,22,Free,Everyone,Medical,2018-05-30,30,2018,15000,10000,0,5,,,,2,1,0.0022,,0.00146666666666667,0.666666666666667,2982.98023715415,2982.98023715415
Pediatric Emergency Guide,Medical,1,0,Free,Everyone,Medical,2018-07-09,9,2018,3800,100,0,7,3,1,4.4,25,3,0,3,0,0.0263157894736842,2982.98023715415,2982.98023715415
Sleep as Android Garmin Addon,Health_and_fitness,0,114,Free,Everyone,Health & Fitness,2018-06-20,20,2018,1600,10000,0,6,,,2.3,29,5,0.0114,,0.07125,6.25,59146.6588235294,58696.7965116279
SportsManias Fantasy Team News,Sports,0,4057,Free,Everyone,Sports,2018-05-10,10,2018,26000,5e+05,0,5,3,2,,30,4,0.008114,1.5,0.156038461538462,19.2307692307692,102687.961904762,169652.671296296
Lufthansa,Travel_and_local,0,14544,Free,Everyone,Travel & Local,2018-07-27,27,2018,43000,1e+06,0,7,7,2,4.1,9,1,0.014544,3.5,0.338232558139535,23.2558139534884,160462.488721805,160462.488721805
